レースID,クッション値
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02411E+17,11.3
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.8
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.6
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,9.3
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10.2
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.5
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,9.7
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.5
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,11.6
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,10
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
2.02412E+17,11
