年月日,場所,R,馬番,レース名,芝・ダ,距離,馬名,性別,騎手,調教師,所属,父,芝・ダ,コースID,所属,日にち判定,前日判定,水曜日判定,木曜日判定,先週の土曜日判定,先週の日曜日判定,2w前の土曜日判定,2w前の日曜日判定,坂2w前 土 TIME1,坂2w前 土 LAP1,坂2w前 土 LAP2,坂2w前 日 TIME1,坂2w前 日 LAP1,坂2w前 日 LAP2,坂1w前 土 TIME1,坂1w前 土 LAP1,坂1w前 土 LAP2,坂1w前 日 TIME1,坂1w前 日 LAP1,坂1w前 日 LAP2, 坂 水 TIME1, 坂 水 LAP1, 坂 水 LAP2, 坂 水 LAP3, 坂 水 LAP4, 坂 木 TIME1, 坂 木 LAP1, 坂 木 LAP2, 坂 木 LAP3, 坂 木 LAP4, 坂 前日 TIME1,ウ2w前 土 １F,ウ2w前 日 １F,ウ1w前 土 １F,ウ1w前 土 5F,ウ1w前 日 １F,ウ1w前 日 5F,ウ 水 1F,ウ 水 4F,ウ 水 5F,ウ 水 6F,ウ 木 1F,ウ 木 4F,ウ 木 5F,ウ 木 6F,調教師判定,ウ 水1F,ウ 木1F,ウ 1F判定,ウ 前日 5F,水曜日A3,木曜日A3,A3LAP判定,水曜日B3,木曜日B3,B3LAP判定,前日坂路TIME,前日坂路TIME１判定,水曜坂路爆速,木曜坂路爆速,坂路爆速判定,水曜地雷ラップ,木曜地雷ラップ,地雷ラップ判定,コース判定,A3高勝率Lap,本命候補判定,相手候補判定,ZI,脚質,枠,レースID,血統登録番号
20260801,札幌,4,1,１勝ｸﾗｽ,芝,1800,アイドクレース,牝,横山武史,金成貴史,美,ダノンバラード,2,札幌芝1800,1,R8.8.1,アイドクレース46234,アイドクレース46232,アイドクレース46233,アイドクレース46228,アイドクレース46229,アイドクレース46221,アイドクレース46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,119,差,1,2.02608E+17,23104487
20260801,札幌,4,2,１勝ｸﾗｽ,芝,1800,ドーギッド,牝,古川奈穂,矢作芳人,栗,オルフェーヴル,2,札幌芝1800,2,R8.8.1,ドーギッド46234,ドーギッド46232,ドーギッド46233,ドーギッド46228,ドーギッド46229,ドーギッド46221,ドーギッド46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,99,差,2,2.02608E+17,22105766
20260801,札幌,4,3,１勝ｸﾗｽ,芝,1800,エイカイカッシーナ,牝,河原田菜,藤原英昭,栗,エピファネイア,2,札幌芝1800,2,R8.8.1,エイカイカッシーナ46234,エイカイカッシーナ46232,エイカイカッシーナ46233,エイカイカッシーナ46228,エイカイカッシーナ46229,エイカイカッシーナ46221,エイカイカッシーナ46222,なし,なし,なし,55,12.7,13.3,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,TRUE,なし,〇,なし,90,差,3,2.02608E+17,22104940
20260801,札幌,4,4,１勝ｸﾗｽ,芝,1800,ブルースカイブルー,牡,池添謙一,平田修,栗,ハービンジャー,2,札幌芝1800,2,R8.8.1,ブルースカイブルー46234,ブルースカイブルー46232,ブルースカイブルー46233,ブルースカイブルー46228,ブルースカイブルー46229,ブルースカイブルー46221,ブルースカイブルー46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,107,先,4,2.02608E+17,23106921
20260801,札幌,4,5,１勝ｸﾗｽ,芝,1800,マイバラード,牡,斎藤新,松永康利,美,ダノンバラード,2,札幌芝1800,1,R8.8.1,マイバラード46234,マイバラード46232,マイバラード46233,マイバラード46228,マイバラード46229,マイバラード46221,マイバラード46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,93,追,5,2.02608E+17,20100621
20260801,札幌,4,6,１勝ｸﾗｽ,芝,1800,ゴールドジェスター,セ,黛弘人,中川公成,美,シルバーステート,2,札幌芝1800,1,R8.8.1,ゴールドジェスター46234,ゴールドジェスター46232,ゴールドジェスター46233,ゴールドジェスター46228,ゴールドジェスター46229,ゴールドジェスター46221,ゴールドジェスター46222,なし,なし,なし,66.2,15.6,16.2,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,93,追,6,2.02608E+17,22106846
20260801,札幌,4,7,１勝ｸﾗｽ,芝,1800,ミリオンクラウン,牡,舟山瑠泉,和田雄二,美,リーチザクラウン,2,札幌芝1800,1,R8.8.1,ミリオンクラウン46234,ミリオンクラウン46232,ミリオンクラウン46233,ミリオンクラウン46228,ミリオンクラウン46229,ミリオンクラウン46221,ミリオンクラウン46222,68.6,16.9,16.9,57.4,13.1,14,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,104,差,6,2.02608E+17,23100840
20260801,札幌,4,8,１勝ｸﾗｽ,芝,1800,リリーズブルーム,牝,原田和真,松山将樹,美,ブリックスアンドモルタル,2,札幌芝1800,1,R8.8.1,リリーズブルーム46234,リリーズブルーム46232,リリーズブルーム46233,リリーズブルーム46228,リリーズブルーム46229,リリーズブルーム46221,リリーズブルーム46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,96,差,7,2.02608E+17,21101725
20260801,札幌,4,9,１勝ｸﾗｽ,芝,1800,エイトスターズ,牝,吉田隼人,坂口智康,栗,ジャスタウェイ,2,札幌芝1800,2,R8.8.1,エイトスターズ46234,エイトスターズ46232,エイトスターズ46233,エイトスターズ46228,エイトスターズ46229,エイトスターズ46221,エイトスターズ46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,101,差,7,2.02608E+17,20103772
20260801,札幌,4,10,１勝ｸﾗｽ,芝,1800,マイネルマスター,牡,佐々木大,青木孝文,美,シルバーステート,2,札幌芝1800,1,R8.8.1,マイネルマスター46234,マイネルマスター46232,マイネルマスター46233,マイネルマスター46228,マイネルマスター46229,マイネルマスター46221,マイネルマスター46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,100,逃,8,2.02608E+17,23106439
20260801,札幌,4,11,１勝ｸﾗｽ,芝,1800,アドミラルシップ,牡,丹内祐次,相沢郁,美,ゴールドシップ,2,札幌芝1800,1,R8.8.1,アドミラルシップ46234,アドミラルシップ46232,アドミラルシップ46233,アドミラルシップ46228,アドミラルシップ46229,アドミラルシップ46221,アドミラルシップ46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,118,差,8,2.02608E+17,21102708
20260801,札幌,5,1,新馬,芝,1500,イントゥーザブルー,牡,丹内祐次,清水英克,美,モズアスコット,2,札幌芝1500,1,R8.8.1,イントゥーザブルー46234,イントゥーザブルー46232,イントゥーザブルー46233,イントゥーザブルー46228,イントゥーザブルー46229,イントゥーザブルー46221,イントゥーザブルー46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,1,2.02608E+17,24102763
20260801,札幌,5,2,新馬,芝,1500,ハイランドウインド,牡,遠藤汰月,杉浦宏昭,美,ハイランドリール,2,札幌芝1500,1,R8.8.1,ハイランドウインド46234,ハイランドウインド46232,ハイランドウインド46233,ハイランドウインド46228,ハイランドウインド46229,ハイランドウインド46221,ハイランドウインド46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,2,2.02608E+17,24106832
20260801,札幌,5,3,新馬,芝,1500,ギャルズマインド,牝,浜中俊,武幸四郎,栗,ロードカナロア,2,札幌芝1500,2,R8.8.1,ギャルズマインド46234,ギャルズマインド46232,ギャルズマインド46233,ギャルズマインド46228,ギャルズマインド46229,ギャルズマインド46221,ギャルズマインド46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,3,2.02608E+17,24106450
20260801,札幌,5,4,新馬,芝,1500,インワンズブラッド,牡,武豊,矢作芳人,栗,Baaeed,2,札幌芝1500,2,R8.8.1,インワンズブラッド46234,インワンズブラッド46232,インワンズブラッド46233,インワンズブラッド46228,インワンズブラッド46229,インワンズブラッド46221,インワンズブラッド46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,4,2.02608E+17,24108191
20260801,札幌,5,5,新馬,芝,1500,ティアラード,牝,横山武史,小栗実,栗,シスキン,2,札幌芝1500,2,R8.8.1,ティアラード46234,ティアラード46232,ティアラード46233,ティアラード46228,ティアラード46229,ティアラード46221,ティアラード46222,なし,なし,なし,58.6,13.1,14.2,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,4,2.02608E+17,24106091
20260801,札幌,5,6,新馬,芝,1500,ベニドルム,牡,原田和真,小手川準,美,ヴァンキッシュラン,2,札幌芝1500,1,R8.8.1,ベニドルム46234,ベニドルム46232,ベニドルム46233,ベニドルム46228,ベニドルム46229,ベニドルム46221,ベニドルム46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,5,2.02608E+17,24106867
20260801,札幌,5,7,新馬,芝,1500,ブルージェイ,牡,鮫島克駿,加藤征弘,美,シスキン,2,札幌芝1500,1,R8.8.1,ブルージェイ46234,ブルージェイ46232,ブルージェイ46233,ブルージェイ46228,ブルージェイ46229,ブルージェイ46221,ブルージェイ46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,14.2,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,5,2.02608E+17,24107032
20260801,札幌,5,8,新馬,芝,1500,ジューンルル,牝,吉田隼人,武英智,栗,シルバーステート,2,札幌芝1500,2,R8.8.1,ジューンルル46234,ジューンルル46232,ジューンルル46233,ジューンルル46228,ジューンルル46229,ジューンルル46221,ジューンルル46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,6,2.02608E+17,24106913
20260801,札幌,5,9,新馬,芝,1500,アワードリームス,牝,小林美駒,中村直也,栗,ミラアイトーン,2,札幌芝1500,2,R8.8.1,アワードリームス46234,アワードリームス46232,アワードリームス46233,アワードリームス46228,アワードリームス46229,アワードリームス46221,アワードリームス46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,6,2.02608E+17,24106839
20260801,札幌,5,10,新馬,芝,1500,オーシンヒマワリ,牝,小沢大仁,奥村豊,栗,Frosted,2,札幌芝1500,2,R8.8.1,オーシンヒマワリ46234,オーシンヒマワリ46232,オーシンヒマワリ46233,オーシンヒマワリ46228,オーシンヒマワリ46229,オーシンヒマワリ46221,オーシンヒマワリ46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,FALSE,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,7,2.02608E+17,24108302
20260801,札幌,5,11,新馬,芝,1500,セールデュクール,牝,佐々木大,深山雅史,美,ベンバトル,2,札幌芝1500,1,R8.8.1,セールデュクール46234,セールデュクール46232,セールデュクール46233,セールデュクール46228,セールデュクール46229,セールデュクール46221,セールデュクール46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,7,2.02608E+17,24103622
20260801,札幌,5,12,新馬,芝,1500,スクレイプバイ,牡,横山琉人,高橋義忠,栗,ミスターメロディ,2,札幌芝1500,2,R8.8.1,スクレイプバイ46234,スクレイプバイ46232,スクレイプバイ46233,スクレイプバイ46228,スクレイプバイ46229,スクレイプバイ46221,スクレイプバイ46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,8,2.02608E+17,24103914
20260801,札幌,5,13,新馬,芝,1500,ヒルノバルデス,牡,古川吉洋,昆貢,栗,サトノクラウン,2,札幌芝1500,2,R8.8.1,ヒルノバルデス46234,ヒルノバルデス46232,ヒルノバルデス46233,ヒルノバルデス46228,ヒルノバルデス46229,ヒルノバルデス46221,ヒルノバルデス46222,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,なし,0,　,8,2.02608E+17,24107243
